day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-14,23:03:28,072321f302,1,0,0,Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 14.12 | fix,__AID_NAME__,1785302724438033|1785302724866081|1783575861848114,44846284-53f4-42ed-92f3-c93e1fdc5370,755524_Truck Driver Jobs / DE / AlexIv / [int],DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.4.5 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-14,23:10:31,2564c7ffcd,1,0,0,Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 14.12 | fix,__AID_NAME__,1785302724438033|1785302724866081|1783575861848114,b5dfdaa7-8070-4917-a348-68954fb4269e,755524_Truck Driver Jobs / DE / AlexIv / [int],CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.5.5 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-14,23:00:04,34b65a8de5,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,9bd20a20-b27b-44eb-b10f-5fc85b663f84,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Ищу Работу в Срочно,"Mozilla/5.0 (Linux; Android 13; 2201116PG Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly ap"
2023-12-14,23:00:08,34b65a8de5,0,0,1,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,9bd20a20-b27b-44eb-b10f-5fc85b663f84,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Ищу Работу в Срочно,"Mozilla/5.0 (Linux; Android 13; 2201116PG Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly ap"
2023-12-14,23:00:23,34b65a8de5,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,3097c213-2a3d-4944-a359-bc7d386a9b73,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 13; 2201116PG Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly ap"
2023-12-14,23:00:28,34b65a8de5,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,3097c213-2a3d-4944-a359-bc7d386a9b73,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 13; 2201116PG Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly ap"
2023-12-14,23:00:31,34b65a8de5,0,0,1,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,3097c213-2a3d-4944-a359-bc7d386a9b73,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 13; 2201116PG Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly ap"
2023-12-14,23:00:46,223585d5ec,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,9cc3c018-77aa-4c5a-b927-eb3230f1102f,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 14; SM-A145F Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_vers"
2023-12-14,23:02:53,53bddbb3ca,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,c2807132-02be-4f60-8834-874f74478e31,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 11; SM-A105F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2022907040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/2"
2023-12-14,23:03:07,53bddbb3ca,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,c2807132-02be-4f60-8834-874f74478e31,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 11; SM-A105F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2022907040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/2"
2023-12-14,23:04:07,2bbcc419af,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,427613d9-26d1-4369-ae15-fb405f8d810c,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 13; CPH2565 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-14,23:04:14,2bbcc419af,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,427613d9-26d1-4369-ae15-fb405f8d810c,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 13; CPH2565 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-14,23:04:19,2bbcc419af,0,0,1,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,427613d9-26d1-4369-ae15-fb405f8d810c,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 13; CPH2565 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-14,23:08:47,5102179103,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,60d4f47d-4e68-4a9f-8510-9766806f47a0,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 13; SM-A235F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-14,23:08:56,5102179103,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,60d4f47d-4e68-4a9f-8510-9766806f47a0,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Грузоперевозки,"Mozilla/5.0 (Linux; Android 13; SM-A235F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-14,23:10:46,7f21873caa,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,0f34421e-0776-4b42-a4c8-54a87c41a5de,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.138 Mobile Safari/537.36 trill_2023005030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-14,23:11:08,8e06d63856,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,24691d0b-2bb7-4769-888d-1d3472d89592,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J260F Build/M1AJB; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.135 Mobile Safari/537.36 trill_2023109030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.9."
2023-12-14,23:11:20,8e06d63856,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,24691d0b-2bb7-4769-888d-1d3472d89592,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J260F Build/M1AJB; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.135 Mobile Safari/537.36 trill_2023109030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.9."
2023-12-14,23:12:56,b324424eff,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,637c5b42-ff37-4226-8ee6-6a66bfa640e2,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 11; SM-A022G Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/118.0.0.0 Mobile Safari/537.36 trill_2023107040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/3"
2023-12-14,23:13:08,b324424eff,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,637c5b42-ff37-4226-8ee6-6a66bfa640e2,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Грузоперевозки,"Mozilla/5.0 (Linux; Android 11; SM-A022G Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/118.0.0.0 Mobile Safari/537.36 trill_2023107040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/3"
2023-12-14,23:14:33,2f34cec110,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,f18c5b73-6fce-4dbf-afc6-977bc3d1f10a,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.44 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/3"
2023-12-14,23:17:12,2f34cec110,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,f18c5b73-6fce-4dbf-afc6-977bc3d1f10a,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Вакансия Работа,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.44 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/3"
2023-12-14,23:17:20,3c40ec2fba,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,d68160bf-c130-4cab-9280-a97616ae3d21,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 13; CPH2385 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_v"
2023-12-14,23:17:34,63120927f9,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,4c3762a0-e208-4ee2-8dd8-95644210b245,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 9; SM-G950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.115 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-14,23:20:15,4d25216126,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,08086555-9077-45b6-a62e-3659e87ae7be,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 11; SM-A105F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 trill_2022906040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versi"
2023-12-14,23:20:43,edefb3e491,1,0,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,d1e75983-1aa8-44a9-be40-570554fa2bab,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003_NONFC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly a"
2023-12-14,23:20:44,4d25216126,0,1,0,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | fix,Iva1 - Tonic | 767586 - Truck Driver Jobs / KZ / AlexIv / [rus] | 14.12 | best_fix_1,1785251612576769|1785251603882001|1780613419962417,08086555-9077-45b6-a62e-3659e87ae7be,767586_Truck Driver Jobs / KZ / AlexIv / [int],KZ,Ищу Работу в Срочно,"Mozilla/5.0 (Linux; Android 11; SM-A105F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 trill_2022906040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versi"
