day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-13,00:20:33,b6fa9dbf73,1,0,0,Iva1 - Tonic | 767474 - Truck Driver Jobs / JP / AlexIv / [port] | 18.11,Iva1 - Tonic | 767474 - Truck Driver Jobs / JP / AlexIv / [port] | 12.12 | best,1785101820520497|1785101844554786|1782883390309393,da6e36cc-3477-4b8c-8555-453c6b7f2c3f,767474_Truck Driver Jobs / JP / AlexIv / [int],JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/pt Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-13,00:03:09,4ca1cec067,1,0,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347730|1785100863300626|1780953476031489,f90a22aa-e00d-4c94-bde6-143bdcbedf93,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,,"Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Build/QKQ1.190910.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly a"
2023-12-13,00:03:16,4ca1cec067,1,0,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347730|1785100863300626|1780953476031489,3c63b969-b8e1-4ad3-b85a-1743ff2dff74,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,,"Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Build/QKQ1.190910.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly a"
2023-12-13,00:05:24,d707717ad7,1,0,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347730|1785100863300626|1780953476031489,aac864f0-7cb5-4478-8e10-f798faf15546,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musica"
2023-12-13,00:05:35,d707717ad7,0,1,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347730|1785100863300626|1780953476031489,aac864f0-7cb5-4478-8e10-f798faf15546,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,Transport & Umzug,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musica"
2023-12-13,00:13:43,79d5a782cc,1,0,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347714|1785100863300626|1780953476031489,4dcb5ce2-62d9-49cb-9960-058c1096f9c8,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ru Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,00:14:01,a4aa4d36e8,1,0,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347714|1785100863300626|1780953476031489,7700cf2c-0b76-40f9-8e41-e5dc4386ceb8,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ru Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,00:14:05,a4aa4d36e8,0,1,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347714|1785100863300626|1780953476031489,7700cf2c-0b76-40f9-8e41-e5dc4386ceb8,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,Transport Umzug,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ru Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,00:14:07,a4aa4d36e8,0,0,1,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347714|1785100863300626|1780953476031489,7700cf2c-0b76-40f9-8e41-e5dc4386ceb8,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,Transport Umzug,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ru Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,00:14:42,c9b10871b2,1,0,0,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 28.10,Iva1 - Tonic | 767482 - Truck Driver Jobs / CH / AlexIv / [rus] | 12.12 | best,1785100831347714|1785100863300626|1780953476031489,cf7cfc91-dd19-4759-bb93-67ae8292e065,767482_Truck Driver Jobs / CH / AlexIv / [int],CH,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ru Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
