day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-13,12:31:53,183c36c098,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,58307120-ccef-46c1-8ee6-e21995de5b9c,767487_Truck Driver Jobs / BE / AlexIv / [int],US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:32:01,68fef2fe9e,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,58d3a6d2-d207-45b5-8ee4-265c450a6dd6,767487_Truck Driver Jobs / BE / AlexIv / [int],US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:45:18,9c517f75e9,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,2204e76c-e333-450b-97d2-e425764882e5,767487_Truck Driver Jobs / BE / AlexIv / [int],US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:45:47,579435a091,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,e0b898c4-634e-47fc-9e22-3d34ad40939f,767487_Truck Driver Jobs / BE / AlexIv / [int],US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:46:48,20603d12b4,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,__AID_NAME__,1784532642741266|1784532648788001|1780611931035650,8d2208d1-3add-4f32-afc7-8f2fce6f6b2b,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.4.2 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/ZA AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-13,12:56:59,ea384c0aff,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,741cadbf-353c-49bc-8140-d414b7ea2383,767512_Truck Driver Jobs / AT / AlexIv / [int],US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:56:59,11ff4d461e,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,7bc3241e-9a0d-4c42-8eb5-5da910bcde21,767512_Truck Driver Jobs / AT / AlexIv / [int],US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:59:56,10efef61c3,1,0,0,Iva1 - Tonic | 767592 - Truck Driver Jobs / NL / AlexIv / [pl] | 04.11,Copy 2 of Iva1 - Tonic | 767592 - Truck Driver Jobs / NL / AlexIv / [pl] | 13.12 | best,1785181606756354|1785181587822658|1781611803028530,85115e35-30bc-42d5-8c6b-81fa3d8598a5,767592_Truck Driver Jobs / NL / AlexIv / [int],DE,,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-13,12:20:11,7cf876470c,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,e8fa3a9d-a32e-4f5b-abc6-e130b015e999,888616_Find Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:20:21,dabe07aaa4,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,e2eb8f52-5eb4-4b2b-a7ac-fdfe29911708,888616_Find Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:01:05,c95f160e6c,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,05b3a1ff-eb2f-4edc-b993-3af71980812a,909323_Construction Services / SE / Nikita / INT,SE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-13,12:01:38,0da970d445,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,b63102d7-5f49-43fc-8e91-aa26187f72fa,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,12:05:02,3a0f67341f,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,d5d83232-a620-4f10-acdd-82e5bf979c47,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-13,12:06:06,8338ea4a2a,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,a2cd3215-8525-4885-b832-def231405cb9,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,12:06:10,8338ea4a2a,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,2eb6f7bd-532a-41c3-b923-261a743342ad,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,12:06:14,8338ea4a2a,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,2eb6f7bd-532a-41c3-b923-261a743342ad,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,12:06:17,8338ea4a2a,0,0,1,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,2eb6f7bd-532a-41c3-b923-261a743342ad,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,12:07:18,347956eb2b,1,0,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,f58eec48-fefe-4592-83d6-f9c216280faf,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:07:21,347956eb2b,0,1,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,f58eec48-fefe-4592-83d6-f9c216280faf,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:07:23,347956eb2b,0,0,1,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,f58eec48-fefe-4592-83d6-f9c216280faf,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:07:42,347956eb2b,0,1,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,f58eec48-fefe-4592-83d6-f9c216280faf,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suche Arbeit,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:07:43,347956eb2b,0,0,1,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,f58eec48-fefe-4592-83d6-f9c216280faf,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suche Arbeit,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:09:36,347956eb2b,1,0,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,d4a2031d-6c21-4b9f-a82f-38390ee30fb9,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:10:09,347956eb2b,0,1,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,d4a2031d-6c21-4b9f-a82f-38390ee30fb9,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:10:12,347956eb2b,0,0,1,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,d4a2031d-6c21-4b9f-a82f-38390ee30fb9,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-13,12:10:31,7887bf275a,1,0,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,c67c88c0-e702-4496-83e6-b4633cf35572,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_29.5.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview"
