day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-14,10:23:28,7e5f863899,1,0,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | regu,1785278586238001|1785278578155538|1785278578152498,9d2d1310-550e-42bb-9ab6-b28dbfaa7244,696448_Airport Jobs / CA / AlexIv / [int],CA,,"Mozilla/5.0 (Linux; Android 11; SM-M315F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.164 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-14,10:26:33,2e58e51993,1,0,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | indo,1785278573111345|1785278578153474|1785278578152498,01ef0fe0-c6f3-452d-9275-04c82f9a51de,696448_Airport Jobs / CA / AlexIv / [int],CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,10:26:52,2e58e51993,0,1,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | indo,1785278573111345|1785278578153474|1785278578152498,01ef0fe0-c6f3-452d-9275-04c82f9a51de,696448_Airport Jobs / CA / AlexIv / [int],CA,Airport Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,10:26:53,2e58e51993,0,0,1,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | indo,1785278573111345|1785278578153474|1785278578152498,01ef0fe0-c6f3-452d-9275-04c82f9a51de,696448_Airport Jobs / CA / AlexIv / [int],CA,Airport Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,10:38:09,219d65ead5,1,0,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | regu,1785278586238001|1785278578155538|1785278578152498,99234664-2b5e-4252-a169-6d138c69d8e4,696448_Airport Jobs / CA / AlexIv / [int],CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.5.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,10:38:16,219d65ead5,0,1,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | regu,1785278586238001|1785278578155538|1785278578152498,99234664-2b5e-4252-a169-6d138c69d8e4,696448_Airport Jobs / CA / AlexIv / [int],CA,Airport Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.5.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,10:38:19,219d65ead5,0,0,1,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | regu,1785278586238001|1785278578155538|1785278578152498,99234664-2b5e-4252-a169-6d138c69d8e4,696448_Airport Jobs / CA / AlexIv / [int],CA,Airport Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.5.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,10:38:42,60395fbe17,1,0,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | indo,1785278573111345|1785278578153474|1785278578152498,a6652993-4243-4b7b-8e9e-593e3bc2dbca,696448_Airport Jobs / CA / AlexIv / [int],CA,,"Mozilla/5.0 (Linux; Android 14; SM-S901U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-14,10:38:49,60395fbe17,0,1,0,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | indo,1785278573111345|1785278578153474|1785278578152498,a6652993-4243-4b7b-8e9e-593e3bc2dbca,696448_Airport Jobs / CA / AlexIv / [int],CA,Airport Jobs,"Mozilla/5.0 (Linux; Android 14; SM-S901U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-14,10:38:52,60395fbe17,0,0,1,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696448 - Airport Jobs / CA / AlexIv / [eng] | 14.12 | indo,1785278573111345|1785278578153474|1785278578152498,a6652993-4243-4b7b-8e9e-593e3bc2dbca,696448_Airport Jobs / CA / AlexIv / [int],CA,Airport Jobs,"Mozilla/5.0 (Linux; Android 14; SM-S901U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
