day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-14,16:04:01,90257eb269,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID__|__AID__|__CAMPAIGN_ID__,43db0276-1abe-4bfe-a0b7-1f76ca0a3eaa,767586_Truck Driver Jobs / KZ / AlexIv / [int],SG,,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
2023-12-14,16:02:28,52f105e32a,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,db856d68-c0d6-433a-b1ca-3751a9dfc6fc,888616_Find Jobs - DE - [int] - Viktor,SG,,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 musical_ly_26.6.4 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/ AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWebvi"
2023-12-14,16:17:13,64652abed4,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,7b9e32bf-8a9c-453b-8923-d9c2b2bc06b4,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-14,16:17:26,5158106ccc,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,381f8b8c-6238-48dd-ae2a-2c3ce2d49e0c,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-14,16:54:42,385d5613cd,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,57ec9ae9-8628-4049-8a42-ecf820630789,922014_Detective / US / Nikita / INT,US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-14,16:54:55,47098ffc94,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID_|__AID__|__CAMPAIGN_ID__,351f0c1f-9f21-436b-b5a0-3d8963966177,922014_Detective / US / Nikita / INT,US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-14,16:01:53,9013df4956,1,0,0,TikTok (Tonic) - Ruslan - 927642 - Moving Companies / US / New 2 NIKITA / EN,__AID_NAME__,1785258415221810|1785258391605282|1785258337053713,fa1a2234-eb4d-4bed-b411-debc59020f7d,927642_Moving Companies / US / New 2 NIKITA / INT,US,,"Mozilla/5.0 (Linux; Android 9; SM-A505F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/72.0.3626.105 Mobile Safari/537.36 trill_2022604020 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.4.2 ByteLocale/en B"
2023-12-14,16:01:56,9e49c19593,1,0,0,TikTok (Tonic) - Ruslan - 927642 - Moving Companies / US / New 2 NIKITA / EN,__AID_NAME__,1785258415221810|1785258391605282|1785258337053713,58454058-675c-4d69-8f5b-d4e76ed3b2d8,927642_Moving Companies / US / New 2 NIKITA / INT,US,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.6.4 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/US AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-14,16:02:07,52798c0c9f,1,0,0,TikTok (Tonic) - Ruslan - 927642 - Moving Companies / US / New 2 NIKITA / EN,__AID_NAME__,1785258415222786|1785258391605282|1785258337053713,7cce768f-7a6b-449c-a1ab-a6591341a092,927642_Moving Companies / US / New 2 NIKITA / INT,US,,"Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Build/PKQ1.190616.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36 trill_2022606040 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_vers"
2023-12-14,16:02:20,351821d9ab,1,0,0,TikTok (Tonic) - Ruslan - 927642 - Moving Companies / US / New 2 NIKITA / EN,__AID_NAME__,1785258415222786|1785258391605282|1785258337053713,3a41e85e-ceb0-4bd5-a190-071b6f399913,927642_Moving Companies / US / New 2 NIKITA / INT,US,,"Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Build/PKQ1.190616.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36 trill_2022605050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_vers"
