day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-13,10:01:27,9d0e43a03f,1,0,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,55443900-ce04-4f76-a927-0e74f06e351d,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 13; SM-A715F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-13,10:02:10,10533ca58f,1,0,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,__AID_NAME__,1785181896946722|1785181896972354|1780954109062193,13bfd70c-7d0f-4972-b87f-a20daa1eb5f3,755522_Truck Driver Jobs / SE / AlexIv / [int],SG,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.3.4 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/sv Region/SE AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-13,10:02:56,1ea37b74cf,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID__|__AID__|__CAMPAIGN_ID__,2400814d-e649-4a0d-83b0-a5611261d94e,755522_Truck Driver Jobs / SE / AlexIv / [int],SG,,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
2023-12-13,10:04:04,1e15558dac,1,0,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,5d7bcea2-0cb1-4d33-9461-13b0e0e5145b,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ru Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-13,10:08:06,5e9f00d556,1,0,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,12214220-5edc-47cc-ac9b-4272123f2444,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 11; SM-G981B Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-13,10:08:17,4335f6feb3,1,0,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759505|1785100698283042|1780954109062193,805d3c0c-f7bf-4423-b26e-48c85be89acc,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 13; SM-S906B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-13,10:08:21,5e9f00d556,0,1,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,12214220-5edc-47cc-ac9b-4272123f2444,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,Logistik Företag,"Mozilla/5.0 (Linux; Android 11; SM-G981B Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-13,10:08:24,5e9f00d556,0,0,1,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,12214220-5edc-47cc-ac9b-4272123f2444,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,Logistik Företag,"Mozilla/5.0 (Linux; Android 11; SM-G981B Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-13,10:09:03,3772765256,1,0,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,f60a4588-dde7-40e9-bec6-1cfafd52dae2,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 12; M2004J19C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-13,10:09:23,3772765256,0,1,0,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 28.10,Iva1 - Tonic | 755522 - Truck Driver Jobs / SE / AlexIv / [rus] | 12.12 | best,1785100717759521|1785100698283042|1780954109062193,f60a4588-dde7-40e9-bec6-1cfafd52dae2,755522_Truck Driver Jobs / SE / AlexIv / [int],SE,Lokalvårdare Städare,"Mozilla/5.0 (Linux; Android 12; M2004J19C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
